-0.0245  	-0.1195  	0.11574  	0.04174  	-0.2248  	-0.0020  	0.30789  	-0.0922  	0.05537  	0.36197  	0.50988  	0.11839  	-0.0170  	0.07450  	-0.4223  	0.09659  	0.11508  	0.05601  	-0.1064  	0.92990  	0.54132  	-0.4747  	-0.4018  	0.10954  	0.02174  	-0.1123  	-0.4766  	-0.0492  	-0.0597  	-0.1804  	-0.0946  	0.08553  	-0.0376  	0.07798  	0.19663  	-0.2440  	-0.0955  	-0.0586  	-0.2121  	-0.1516  	0.01018  	-0.0577  	-0.0602  	0.08604  	0.08354  	-0.0241  	0.06722  	-0.0995  	-0.0142  	-0.0032  	-0.0002  	0.00271  	-0.0148  	-0.0085  	0.01737  	-0.0211  	-0.0124  	0.01959  	-0.0025  	-0.0095  	0.00093  	0.04150  	0.08672  	0.00115  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.1633  	-0.1427  	0.00427  	-0.0413  	-0.2339  	-0.1271  	0.29443  	-0.1680  	-0.0004  	0.40248  	0.51518  	0.10558  	-0.0482  	0.01943  	-0.4599  	0.03081  	0.10305  	0.08453  	-0.1163  	0.95637  	0.45361  	-0.4788  	-0.4009  	0.08116  	0.03135  	-0.0998  	-0.5076  	0.01347  	-0.0045  	-0.1771  	-0.0855  	0.06473  	-0.0616  	0.08228  	0.17090  	-0.2172  	-0.1371  	-0.0752  	-0.1957  	-0.1098  	0.03113  	-0.0497  	-0.0666  	0.08166  	0.08638  	-0.0182  	0.06158  	-0.1075  	-0.0283  	0.00762  	-0.0019  	0.00411  	-0.0155  	-0.0061  	0.01747  	-0.0291  	-0.0087  	0.02293  	0.00458  	-0.0147  	2.04341  	0.04480  	0.08782  	0.00179  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.2104  	-0.1798  	-0.0238  	-0.0328  	-0.2563  	-0.1355  	0.27493  	-0.1880  	-0.0094  	0.39736  	0.52914  	0.08671  	-0.0688  	-0.0440  	-0.4668  	0.01986  	0.11393  	0.07945  	-0.1248  	0.95632  	0.45289  	-0.4751  	-0.3975  	0.08083  	0.03590  	-0.0901  	-0.5160  	0.01117  	0.00680  	-0.1794  	-0.0989  	0.07154  	-0.0737  	0.08433  	0.14813  	-0.1975  	-0.1503  	-0.0685  	-0.1917  	-0.1081  	0.03975  	-0.0460  	-0.0659  	0.09144  	0.09424  	-0.0236  	0.06682  	-0.1127  	-0.0291  	0.00593  	-0.0068  	0.00328  	-0.0128  	-0.0037  	0.01891  	-0.0296  	-0.0109  	0.02202  	0.00468  	-0.0110  	0.00176  	0.04214  	0.08510  	0.00468  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.3292  	-0.2352  	-0.1026  	-0.1087  	-0.2647  	-0.2123  	0.29377  	-0.2533  	-0.0350  	0.43076  	0.53639  	0.04511  	-0.0858  	-0.1297  	-0.5394  	-0.0172  	0.11208  	0.11413  	-0.1291  	0.98238  	0.36804  	-0.4699  	-0.4102  	0.03001  	0.03767  	-0.0835  	-0.5594  	0.07431  	0.08613  	-0.1748  	-0.1051  	0.07005  	-0.0761  	0.07908  	0.08187  	-0.1491  	-0.2116  	-0.0859  	-0.1779  	-0.0983  	0.06736  	-0.0518  	-0.0669  	0.08958  	0.09086  	-0.0225  	0.07519  	-0.1111  	-0.0284  	-0.0069  	-0.0078  	0.00224  	-0.0137  	-0.0070  	0.02043  	-0.0282  	-0.0102  	0.02019  	0.00244  	-0.0123  	0.00083  	0.04197  	0.08452  	0.00486  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.3751  	-0.2389  	-0.0988  	-0.1385  	-0.2685  	-0.2348  	0.28596  	-0.2603  	-0.0372  	0.44742  	0.53482  	0.04971  	-0.0893  	-0.1325  	-0.5668  	-0.0042  	0.11615  	0.12766  	-0.1253  	0.97806  	0.35263  	-0.4736  	-0.4227  	0.02219  	0.02526  	-0.0779  	-0.5857  	0.08925  	0.09246  	-0.1803  	-0.0929  	0.06304  	-0.0752  	0.08249  	0.07506  	-0.1461  	-0.2237  	-0.0914  	-0.1766  	-0.1039  	0.06858  	-0.0509  	-0.0673  	0.08853  	0.08932  	-0.0210  	0.07303  	-0.1141  	-0.0275  	-0.0057  	-0.0070  	0.00153  	-0.0139  	-0.0085  	0.02026  	-0.0302  	-0.0094  	0.01898  	0.00156  	-0.0132  	0.00206  	0.04114  	0.08265  	0.00366  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.4767  	-0.2601  	-0.1255  	-0.1617  	-0.2663  	-0.2748  	0.26408  	-0.2892  	-0.0499  	0.49373  	0.49665  	0.05061  	-0.0835  	-0.1665  	-0.6305  	-0.0116  	0.11022  	0.15236  	-0.1143  	0.99115  	0.28997  	-0.4894  	-0.4553  	-0.0081  	0.02661  	-0.0707  	-0.6257  	0.16220  	0.13924  	-0.1736  	-0.0786  	0.05770  	-0.0802  	0.08694  	0.04996  	-0.1303  	-0.2747  	-0.1082  	-0.1515  	-0.0918  	0.06364  	-0.0459  	-0.0717  	0.09034  	0.08770  	-0.0215  	0.07384  	-0.1169  	-0.0223  	-0.0006  	-8.6562  	0.00313  	-0.0166  	-0.0091  	0.01907  	-0.0323  	-0.0097  	0.01893  	0.00101  	-0.0131  	0.00157  	0.03888  	0.08590  	0.00224  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.5314  	-0.2751  	-0.1720  	-0.1938  	-0.2667  	-0.3020  	0.26463  	-0.3065  	-0.0588  	0.51379  	0.49277  	0.05496  	-0.0956  	-0.2178  	-0.6856  	-0.0275  	0.10336  	0.16092  	-0.1005  	1.00788  	0.24980  	-0.4919  	-0.4625  	-0.0242  	0.02233  	-0.0704  	-0.6416  	0.21061  	0.16540  	-0.1786  	-0.0751  	0.05222  	-0.0982  	0.09082  	0.03042  	-0.1139  	-0.3136  	-0.1207  	-0.1251  	-0.0983  	0.06211  	-0.0505  	-0.0673  	0.09510  	0.09103  	-0.0246  	0.07216  	-0.1134  	-0.0179  	0.00094  	0.00404  	0.00222  	-0.0137  	-0.0108  	0.02020  	-0.0365  	-0.0076  	0.02397  	0.00266  	-0.0151  	0.00030  	0.03736  	0.08865  	0.00311  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.5207  	-0.2933  	-0.2271  	-0.1814  	-0.2267  	-0.2970  	0.27461  	-0.3035  	-0.0669  	0.48375  	0.48836  	0.05877  	-0.0889  	-0.2123  	-0.6654  	-0.0448  	0.09443  	0.15757  	-0.0936  	1.02839  	0.24029  	-0.4918  	-0.4837  	-0.0149  	0.03351  	-0.0729  	-0.6346  	0.21409  	0.17463  	-0.1762  	-0.0737  	0.04278  	-0.0957  	0.09012  	0.03474  	-0.1074  	-0.3178  	-0.1372  	-0.1260  	-0.1006  	0.05386  	-0.0522  	-0.0704  	0.09350  	0.09405  	-0.0260  	0.07112  	-0.1126  	-0.0192  	-0.0001  	0.00911  	0.00162  	-0.0113  	-0.0131  	0.01939  	-0.0365  	-0.0030  	0.02686  	0.00152  	-0.0165  	-0.0010  	0.03539  	0.08978  	0.00424  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.3690  	-0.2366  	-0.1341  	-0.1075  	-0.2050  	-0.2457  	0.28915  	-0.2656  	-0.0422  	0.44746  	0.49937  	0.06722  	-0.0633  	-0.0885  	-0.6088  	-0.0196  	0.09365  	0.12886  	-0.0986  	1.01965  	0.31006  	-0.5023  	-0.4980  	0.03023  	0.02160  	-0.0943  	-0.6175  	0.17516  	0.11611  	-0.1853  	-0.0883  	0.06173  	-0.0585  	0.09546  	0.09145  	-0.1519  	-0.2592  	-0.1307  	-0.1475  	-0.1017  	0.03717  	-0.0432  	-0.0787  	0.07622  	0.09686  	-0.0179  	0.06631  	-0.1186  	-0.0189  	0.00683  	0.01021  	-0.0010  	-0.0131  	-0.0121  	0.01716  	-0.0305  	-0.0003  	0.02238  	0.00159  	-0.0107  	0.00210  	0.03677  	0.08599  	0.00307  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
-0.2415  	-0.2235  	-0.0518  	-0.0655  	-0.1884  	-0.1819  	0.30878  	-0.2676  	-0.0329  	0.48901  	0.47554  	0.06299  	-0.0621  	-0.1118  	-0.6381  	0.04943  	0.07984  	0.14234  	-0.1083  	1.01758  	0.31516  	-0.5190  	-0.4929  	0.02324  	0.04484  	-0.1014  	-0.5958  	0.15789  	0.09960  	-0.1723  	-0.1051  	0.07170  	-0.0822  	0.08463  	0.11496  	-0.1218  	-0.2474  	-0.1132  	-0.1738  	-0.0904  	0.02610  	-0.0440  	-0.0758  	0.08275  	0.09467  	-0.0250  	0.07041  	-0.1071  	-0.0149  	-0.0043  	0.01384  	-0.0007  	-0.0165  	-0.0133  	0.01884  	-0.0300  	0.00145  	0.02409  	6.32595  	-0.0143  	-0.0051  	0.03039  	0.08873  	0.00484  	-0.1359  	0.16801  	-0.0833  	0.00985  	0.02390  	-0.2931  	
